id,created_at,text,retweet_count,favorite_count,media_count,url_count
635568904757248002,2015-08-23 21:46:49,RT @jharfoot: ah my fucking god 18 years on this earth and I didnt realise the capsules inside kinder eggs are yellow because they're meant…,12614,0,0,0
635568764780724225,2015-08-23 21:46:16,RT @clarissa__1712: @DoItLikeMtrench directioners are always trending shit like #zayniscomingback even tho it's bs but they won't trend rea…,1,0,0,0
635568219798024192,2015-08-23 21:44:06,"RT @StrengthInLove_: ""I'm hungry.""
*eats nothing*

""I'm full.""
*eats the whole kitchen*",32,0,0,0
635553364475035648,2015-08-23 20:45:04,RT @JamesArthur23: Guys your snapchats are cute as heck ☺️ thanks for all the love x,210,0,0,0
635552808243216385,2015-08-23 20:42:52,RT @rachelmilne241: So tired 😴,1,0,0,0
635479402210553856,2015-08-23 15:51:10,So i sent my ID photo for uni. Lets hope it works!,0,1,0,0
635450107807297536,2015-08-23 13:54:46,"RT @E4Chelsea: Let's curl up with a cuppa and watch all the latest Chelsea happenings, shall we? ☕️ http://t.co/TNRdTDwsso #MiCLA http://t.…",12,0,0,1
635449854735597569,2015-08-23 13:53:46,RT @babyythc: summer gets shorter every year I SWEAR,875,0,0,0
635422104255614977,2015-08-23 12:03:29,Bobbi brown makeup though 😍,0,0,0,0
635421138169004032,2015-08-23 11:59:39,RT @DoItLikeMtrench: When you leave school you realise who tf is there for you,1,0,0,0
635421033462394880,2015-08-23 11:59:14,RT @JoshRamsay: without question RT @jastalfonso: @JoshRamsay @mtrench is Astoria your best work yet?,106,0,0,0
635380523129548800,2015-08-23 09:18:16,I'm really eager to start uni now (but just for a trial run) cuz i feel as if I've lost all my knowledge that i previously had 😱,1,3,0,0
635365916046442496,2015-08-23 08:20:13,RT @ItsSixWords: I wish i could just turn off my mind at night,787,0,0,0
635365882290675712,2015-08-23 08:20:05,RT @uniquequote_: Stay true to the people that believe in you.,251,0,0,0
635365696864657408,2015-08-23 08:19:21,RT @SayNoToSuicide4: This deserves endless retweets. http://t.co/YhpnxGpMEm,139,0,1,0
635364946906349572,2015-08-23 08:16:22,"RT @Abbiepage98: #MakeSomeonesDayIn3Words 
1. @_Alexithymia_x 
2. My chummy I love her
3. She my world 🌏",1,0,0,0
635364936366051328,2015-08-23 08:16:19,RT @clarissa__1712: @nightoutlwt yES WE NEED TO HAVE A BADASS SQUAD MEETUP @DoItLikeMtrench @_Alexithymia_x GET UR ASSES OVER TO cANADA LMAO,2,0,0,0
635364873409531904,2015-08-23 08:16:04,RT @clarissa__1712: 💖💖💖💖💖💖💖 http://t.co/W1fz0QGXdV,5,0,1,0
635210071639781376,2015-08-22 22:00:57,Tired. Tired. Tired.,0,0,0,0
635210020985151490,2015-08-22 22:00:45,"@snow13MT awh, bae. Well always here. Just a msg away 😘",0,0,0,0
635173394489720833,2015-08-22 19:35:12,RT @Abbiepage98: @_Alexithymia_x you are my beauty Queen ♕,1,0,0,0
635168097830326272,2015-08-22 19:14:10,@Abbiepage98 you are just the cutest ever. My queen of beauty 👑☺,1,1,0,0
635167919803101185,2015-08-22 19:13:27,"RT @JustMyTeenDiary: I hate texting people first. I feel awkward, annoying and unwanted",21,0,0,0
635167738344960001,2015-08-22 19:12:44,"@Abbiepage98 OH MY GOD..THAT ACTUALLY MADE ME TEARY! I LOVE YOU SO MUCH, BAE 😘💚 Forever and alwaaays!",1,1,0,0
635167587068985344,2015-08-22 19:12:08,"RT @Abbiepage98: This gal has been my chummy and the world to me and I miss her so much ❤ I love her so much, she is my Queen 👑 http://t.co…",1,0,0,0
635096398342569984,2015-08-22 14:29:15,Where are you when i need you.. 😞,0,0,0,0
635096271934631940,2015-08-22 14:28:45,@DoItLikeMtrench so close. Good luck,0,0,0,0
635064138964799489,2015-08-22 12:21:04,@MrPeterAndre I'm way too excited for your album.. 🙊,0,0,0,0
635063263865241600,2015-08-22 12:17:35,@DoItLikeMtrench I'm so excited for you! When do you start? X,0,0,0,0
635063170621677568,2015-08-22 12:17:13,RT @snow13MT: I'm such a mess I swear,1,0,0,0
635063097997295616,2015-08-22 12:16:56,@snow13MT dm me if you need to talk :( i care.. I'm sprry if you're feeling sad and shit. But i will listen If you need someone to 💚,0,2,0,0
635062479974985728,2015-08-22 12:14:28,RT @SamWheeler17: Maybe I should go to sleep and just not wake up,12,0,0,0
635061710018215936,2015-08-22 12:11:25,RT @SayNoToSuicide4: Retweet if you're against bullying http://t.co/qsH0WPWeeB,166,0,1,0
634863919379648512,2015-08-21 23:05:28,I'm too tired for this. 'This' meaning life.,0,2,0,0
634863841541668868,2015-08-21 23:05:09,RT @clarissa__1712: tagged by @5SecOfBandanas http://t.co/rtOv5dOVS1,3,0,0,0
634857537939091456,2015-08-21 22:40:06,RT @beyondxdarkness: nothing kills you like your own thoughts,4000,0,0,0
634857505051574273,2015-08-21 22:39:58,"RT @Prettyinthin: Being someone's friend means: supporting them. 

Sticking by their side
through think and thin
their bad decisions;
recov…",71,0,0,0
634726925487996928,2015-08-21 14:01:06,RT @tommoftnelson: The reason why I won't sleep today http://t.co/IH0xbj3Mlg,2,0,1,0
634726581450223616,2015-08-21 13:59:44,RT @Harry_Styles: Thank you for all the support for Drag Me Down. Couldn't be happier to find out its number one in the UK. Glad people lik…,231876,0,0,0
634722694685134853,2015-08-21 13:44:17,RT @Harry_Styles: http://t.co/7bAdnr3uqI,202703,0,0,1
634720932913938432,2015-08-21 13:37:17,RT @DoItLikeMtrench: Guys help me cure boredom and fav /RT for a handwritten indirect. Love me please 💖,7,0,0,0
634720824080117761,2015-08-21 13:36:51,"RT @mtrxnch: Okay one more thing,,, stop acting like youre a better fan bc youve been around longer or because of whatever? Like plz we're …",3,0,0,0
634720235971608576,2015-08-21 13:34:31,RT @emmabeaudin: All u trench people need to CHILL THEY AINT BREAKIN' UP THEYRE GOING TO STILL BE MAKIN' BOMB ALBUMS IN THEIR GRAVES.,4,0,0,0
634719878117748736,2015-08-21 13:33:06,RT @TrenchReact: when you see someone from school in public and try to act casual http://t.co/rfHETfYa5D,12,0,1,0
634719490551451648,2015-08-21 13:31:33,RT @DoItLikeMtrench: Out with my sisters today 💖💖 http://t.co/7ZGi6awJPi,3,0,1,0
634719245872570368,2015-08-21 13:30:35,RT @MrPeterAndre: Plse Don't be a stranger! Sign up for my latest album news :) http://t.co/dh1ewsRx60 https://t.co/dbeIrjmi4p,52,0,0,2
634691364891009025,2015-08-21 11:39:48,Can my flipping hair cooperate for once!!??,0,1,0,0
634669190239133697,2015-08-21 10:11:41,RT @RealMaaviPoet: ever just.... http://t.co/rjuordoh0j,348,0,1,0
634458676917596160,2015-08-20 20:15:10,RT @JamesArthur23: I gotta go now guys but thanks for all of your questions and comments! It's been a pleasure. Let's do it again soon. Lov…,199,0,0,0
634452752853282816,2015-08-20 19:51:38,RT @Abbiepage98: @_Alexithymia_x I LOVE YOU TOO CHUMMY 😘,1,0,0,0
634440352057937920,2015-08-20 19:02:21,@Abbiepage98 IKR! I LOVE YOU 💚💘,1,1,0,0
634440293253779456,2015-08-20 19:02:07,RT @Abbiepage98: @_Alexithymia_x awwwe chummy. Nobody has the best friendship then  we do 😉🙈🙉🙊❤💋,1,0,0,0
634440198739337216,2015-08-20 19:01:45,Oooops ;3 it's 8pm and i haven't eaten since yesterday 💁,0,0,0,0
634439886666375168,2015-08-20 19:00:30,@Abbiepage98 awwwhh!! 😘😘😘,0,1,0,0
634439834300489728,2015-08-20 19:00:18,"RT @InternallyIost: She always laughed just a little too hard for just a little too long, and thats when he realized that she wasn't okay a…",2396,0,0,0
634439747352567808,2015-08-20 18:59:57,RT @SayNoToSuicide4: Listen to me. http://t.co/OY9r1sicAL,77,0,1,0
634439611448692736,2015-08-20 18:59:25,"@Abbiepage98 made me emosh and awhhh, My Chummy is cuter than yours!! 😜",1,1,0,0
634439428564512768,2015-08-20 18:58:41,But i love seeing your beautiful face anyway. So not a bad thing 😘☺  https://t.co/IhVRfTwSKQ,1,1,0,1
634368807692312580,2015-08-20 14:18:04,I need to send an ID photo for my ID card for uni but how do i hide the ugly and actually look present able.. 😂,0,1,0,0
634368204387811328,2015-08-20 14:15:40,RT @disintegrxting: I seriously just want to hibernate in my room forever with no food and no people. Just me. Alone. Dying. Slowly.,87,0,0,0
634347398106624000,2015-08-20 12:52:59,"RT @iFazy: You don't need to be in a relation to:

•Make eachother happy.
•Respecting eachother.
•Being sincere.
•Be bestfriends, bruh.",16,0,0,0
634134590274322433,2015-08-19 22:47:22,"RT @dis0rient: even on good days there is a sadness i cannot escape, it lives in my chest and in the rest of my life.",10,0,0,0
634134390960996352,2015-08-19 22:46:35,RT @disintegrxting: I WISH MY BODY WOULD BURN THE TONS OF EXCESS FAT ON MY BODY INSTEAD OF GETTING HUNGRY.,113,0,0,0
634133366355439616,2015-08-19 22:42:30,RT @missparismelody: Say someone can’t be sad cos someone else may have it worse is just like saying someone can’t be happy cos someone els…,7,0,0,0
634133324185866240,2015-08-19 22:42:20,"RT @missparismelody: Until you heal the wounds of your past, you are going to bleed",5,0,0,0
634113719581196288,2015-08-19 21:24:26,"@mtrench this is a ""masterpiece""  https://t.co/BpjwFSgEqh",0,0,0,1
634113344027369472,2015-08-19 21:22:57,Need someone to talk to.. But no one to talk to about the real shit.,0,1,0,0
634113110102700032,2015-08-19 21:22:01,RT @mtrench: You're my favourite emoji 😉😉😉RT @jhonenyo: @mtrench what's your favourite emoji,88,0,0,0
634112922504052737,2015-08-19 21:21:16,"RT @InternallyIost: Nothing hurts more than realizing they meant everything to you, but you meant nothing to them..",5162,0,0,0
634086268780040193,2015-08-19 19:35:21,RT @rachelmilne241: Always look horrible in ID photos,1,0,0,0
634058513048862720,2015-08-19 17:45:04,http://t.co/T51Kc16AVC,0,0,1,0
634055643318624256,2015-08-19 17:33:40,RT @ogdelics: if u don't support your friends u trash,399,0,0,0
634055571289841665,2015-08-19 17:33:23,RT @Hollyoaks: It’s time! #Hollyoaks,38,0,0,0
634044818293919744,2015-08-19 16:50:39,@DoItLikeMtrench you're welcome. Ily!! 💚💘,0,1,0,0
634043248277889024,2015-08-19 16:44:25,@DoItLikeMtrench fuck those who don't give you a second of their thoughts. They're not worth the time and effort. Chin up beaut 💚,1,1,0,0
634042716289126402,2015-08-19 16:42:18,RT @DoItLikeMtrench: When you try to make an effort with someone but they ignore you,1,0,0,0
633986602889551872,2015-08-19 12:59:19,RT @DoItLikeMtrench: Smile bright 🙈 http://t.co/Bp26VNFazd,4,0,1,0
633979278129033216,2015-08-19 12:30:13,@DoItLikeMtrench I LOVE YOU 💚,0,0,0,0
633979164786323456,2015-08-19 12:29:46,RT @DoItLikeMtrench: I LOVE YOU SO MUCH http://t.co/Q8b7ulPea4,1,0,1,0
633959015878365184,2015-08-19 11:09:42,RT @sarahb300: Never watched strictly but will defo be watching now @MrPeterAndre I simply can't wait!!! #strictly #dancingpete oooossssshh…,1,0,0,0
633958970890297344,2015-08-19 11:09:31,Peter Andre is going to be on Strictly. I don't care what other people think; I'M SUPER EXCITED 🌠,0,0,0,0
633957993453887488,2015-08-19 11:05:38,I'm so tired....of everything.,0,0,0,0
633957872477564928,2015-08-19 11:05:09,"Feeling so ill, it's unreal.",0,0,0,0
633957260704776192,2015-08-19 11:02:43,"RT @MrPeterAndre: Finally I'm putting on the shoes ..... And the outfits ....  Plse Wish me luck, I'm  nervous  :)))))))
@bbcstrictly  #str…",649,0,0,0
633956894936297472,2015-08-19 11:01:16,RT @DoItLikeMtrench: Didn't have to set an alarm for 7am and it felt so good but so weird. I think it's just sunk in that I won't be seeing…,1,0,0,0
633956480341962752,2015-08-19 10:59:37,@spockandroll you're welcome 😘💚,0,0,0,0
633797288192802817,2015-08-19 00:27:03,"@spockandroll HAPPY BIRTHDAY 🎉 have an amazing day, Linzi 🎁",0,0,0,0
633796614122012672,2015-08-19 00:24:22,RT @lalatraceyfaye: The first time I ever see @mtrench I may have an emotional breakdown. If they open up with Ever After… oh my God.,2,0,0,0
633796554957156352,2015-08-19 00:24:08,RT @lalatraceyfaye: Sometimes the one you want is not the one need. 💔,2,0,0,0
633796490482307072,2015-08-19 00:23:53,"@DoItLikeMtrench @awkwardnarwhal_ 😂 thats the basketball reference right?... Well, that will never get old 😂 funny af..not to mention sore 😨",0,0,0,0
633796198336462848,2015-08-19 00:22:43,RT @DoItLikeMtrench: @awkwardnarwhal_ @_Alexithymia_x REMEBER WHEN I DID THAT TO AKSA THO WHOOPS,1,0,0,0
633761747720126464,2015-08-18 22:05:50,RT @cr0sstheline: Cross the line if you just need to vent but for some reason you just can't.,535,0,0,0
633745109343801347,2015-08-18 20:59:43,RT @DoItLikeMtrench: To thoes people that have school tomorrow. May the odds be ever in your favour 👌,1,0,0,0
633744055323615233,2015-08-18 20:55:31,This breaks my heart 💔  https://t.co/E2OlTFzJxO,0,0,0,1
633722240455049216,2015-08-18 19:28:50,RT @rachelmilne241: Feels weird not going back to school tomorrow.. Wish I was still a 6th year,2,0,0,0
633655132429885440,2015-08-18 15:02:10,@DoItLikeMtrench @awkwardnarwhal_ WEIRD AF!! Yaaaay 🙌 ha!!,0,1,0,0
633597718305316864,2015-08-18 11:14:02,"RT @zaynmalik: Nothing changed you just never knew ,",184263,0,0,0
633597695492493312,2015-08-18 11:13:56,RT @zaynmalik: http://t.co/siHr9ewJ0W,143552,0,1,0
633597277748219904,2015-08-18 11:12:17,Last night was too good to be true. Dayum 🙊,0,0,0,0
633596488493473792,2015-08-18 11:09:09,"So Cris is officially Jrams 😱 
Who am i kidding; I'm not surprised. My life is complete 😍 🙌",2,2,0,0
633595586080542720,2015-08-18 11:05:34,RT @JoshRamsaysgirl: i just want to say thank you to @JoshRamsay @mtrench @MattWebbMT for this lovely letter and picture! I love you guys! …,23,0,0,0
633595563217432576,2015-08-18 11:05:28,Can't believe how different my life is down South. Lav it 💁,0,0,0,0
633445122223570944,2015-08-18 01:07:40,RT @InternallyIost: Maybe we feel empty because we leave pieces of ourselves in everything we used to love.,5519,0,0,0
633071294666440704,2015-08-17 00:22:13,@DoItLikeMtrench @sickerthxngs @pomegrxnates @s_ensitive_s0ul just remember you are all these things and more 😘💚,0,0,0,0
633070793560354816,2015-08-17 00:20:13,"@DoItLikeMtrench @sickerthxngs @pomegrxnates @s_ensitive_s0ul I LOVE YOU, BEAUT 💚💚",1,1,0,0
633070510906179584,2015-08-17 00:19:06,@DoItLikeMtrench @sickerthxngs @pomegrxnates @s_ensitive_s0ul  TIEGAN YOU QUEEN 👸 😘💚,1,1,0,0
633070377325993985,2015-08-17 00:18:34,RT @DoItLikeMtrench: @sickerthxngs @pomegrxnates @s_ensitive_s0ul @_Alexithymia_x 💖 http://t.co/bw0WkNaMl8,3,0,0,0
633029154859012096,2015-08-16 21:34:46,RT @DoItLikeMtrench: @_Alexithymia_x YOU made mine 😍😍😍,1,0,0,0
633018648588886016,2015-08-16 20:53:01,Tiegan made my day 🙊 bless 😍😘,1,1,0,0
632975349660389376,2015-08-16 18:00:58,Excited for tmrw ⛅ weeeee 💃,0,0,0,0
632974660968280064,2015-08-16 17:58:13,RT @JayJay_IsOkay: Reblog if you agree http://t.co/wLwVrmaxgE,5,0,1,0
632936728509194241,2015-08-16 15:27:30,RT @zaynmalik: Vegas ! Baby ! Studio time 24 7,114148,0,0,0
632935819599290368,2015-08-16 15:23:53,RT @zaynmalik: http://t.co/cF8srQsGXD,225168,0,1,0
632920000890863616,2015-08-16 14:21:01,RT @DoItLikeMtrench: LMAO @_Alexithymia_x http://t.co/oVLjArKyg2,1,0,1,0
632913663641407488,2015-08-16 13:55:51,"RT @aktaruls: Dua for Parents:

""Rabbir Hamhumaa Kamaa Rabbayaanee Sageeraa""
""My Lord! Bestow on them Your Mercy as they did bring me up wh…",13901,0,0,0
632908336313303042,2015-08-16 13:34:40,Getting the car washed for tomorrow 😁😋,0,0,0,0
632891492621795328,2015-08-16 12:27:45,I love shopping 👸,0,0,0,0
632891365345632257,2015-08-16 12:27:14,1 more till my next hundred 😁,0,0,0,0
632887637351768064,2015-08-16 12:12:25,England is too good to leave. Maybe I'll stay here forever 😊,0,0,0,0
632844092083445760,2015-08-16 09:19:23,"@DoItLikeMtrench  I KNOWWW.. IT WAS A MARIANAS TRENCH TYPE OF DAY...🎵
that's actually everyday; nevermind 😆",2,2,0,0
632843766219583488,2015-08-16 09:18:06,RT @DoItLikeMtrench: Aksa your snapchat story made me emotional #BesideYou,2,0,0,0
632843716634521600,2015-08-16 09:17:54,RT @DoItLikeMtrench: @mtrench you're my hero,1,0,0,0
632843610069860352,2015-08-16 09:17:28,"RT @LukeHutchMusic: to the girls who dident get the text message here you go , goodnight beautiful have an amazing night and i hope you hav…",271,0,0,0
632843052676173824,2015-08-16 09:15:16,"RT @mtrench: Actually it was Mike that changed it. RT @JoshRamsaysgirl: @mtrench Ian, you took over the profile picture, didn't you?",62,0,0,0
632842879837294592,2015-08-16 09:14:34,RT @SincerelyTumblr: i hate the kind of people that only want you in their life when it's convenient for them,2685,0,0,0
632675550239268868,2015-08-15 22:09:40,Head is sore like every night recently. Hm; Must need a months sleep 😥,0,0,0,0
632674393991323648,2015-08-15 22:05:04,RT @SincerelyTumblr: This sums up my relationship with most people I know. http://t.co/SiNlh2jAtz,2490,0,0,1
632674233211047937,2015-08-15 22:04:26,"RT @dxyle: I'd love to do some acoustic bmth covers, but I can't play the guitar, and I sing like a screeching rodent. Do you see my dilemm…",8,0,0,0
632674186650099713,2015-08-15 22:04:15,"RT @dxyle: Mirrors start to whisper, shadows start to sing",10,0,0,0
632661374246764544,2015-08-15 21:13:20,"TL is boring af. Twitters going downhill.
Either that or I've lost my vibe on here 😂 I'll give it a few days to pull back.",0,0,0,0
632661063486578689,2015-08-15 21:12:06,I can't tell anyone how i really feel cuz i know they're not really interested,0,0,0,0
632660560891518976,2015-08-15 21:10:06,RT @zxkia: do u ever wonder what ur most noticeable feature is like what do people see first when they look at u😳,1779,0,0,0
632599425102315520,2015-08-15 17:07:10,🌅 breezy and beautiful outside,0,1,0,0
632597898807656448,2015-08-15 17:01:06,"RT @thugga_nugga: Something I hate: 

Hypocritical people 😒",20,0,0,0
632585556476710912,2015-08-15 16:12:04,RT @TrapicalGod: don't hmu when you finally realize that no one else got you like i do,8782,0,0,0
632585371415629824,2015-08-15 16:11:20,RT @Omar_zmn: do you ever feel someone getting bored of you and you’re like fuck,47,0,0,0
632585204687859713,2015-08-15 16:10:40,"RT @Jamster_33: I messaged a sister and after a few replies she said ""brb, gonna pray"" and she didn't reply for a few weeks.
I'm guessing s…",13851,0,0,0
632519065232375808,2015-08-15 11:47:51,RT @VastVibes: Let's just forget about everything for a little while.,492,0,0,0
632351073194389504,2015-08-15 00:40:19,"RT @SilkVibes: ""ur the only girl i talk to""  😏😁😂 http://t.co/5AKKIJmy1G",2036,0,1,0
632350841714950144,2015-08-15 00:39:23,So i got a picture of Zayn 🙊,0,0,0,0
632335118695313408,2015-08-14 23:36:55,"RT @godofwar_4: when you swallow your pride and text them first but they don't reply 
😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊",15629,0,0,0
632334691652247556,2015-08-14 23:35:13,RT @liamkayy: cereal is always better at night,1021,0,0,0
632334623293448192,2015-08-14 23:34:57,"Yes, i still like that guy called Zayn 
Judge me ✌
(Oh and i don't just mean the ex band member of 1D) 👀",0,0,0,0
632334035751190528,2015-08-14 23:32:36,So aye;we've known him for a while now and I've always thought he looks like Zayn's twin but this is the first time i wanted to broadcast it,0,0,0,0
632333800085823488,2015-08-14 23:31:40,"But theres this waiter who looks legit like Zayn Malik (with the long hair) and omfg, get this!! HIS NAME IS ZAYN",0,0,0,0
632333569256497152,2015-08-14 23:30:45,"Story time:
So there is this restaurant in England we usually go to. And ofcourse this waiter🙊 (idk why I'm saying this now)",0,0,0,0
632332055783866368,2015-08-14 23:24:44,@CaitlynMcCowan @who8mycookie need* smh,0,0,0,0
632331561518694400,2015-08-14 23:22:47,@CaitlynMcCowan @who8mycookie no meed for that 😋 I'll hunt it down myself 😉,0,0,0,0
632331139722649600,2015-08-14 23:21:06,"@who8mycookie @CaitlynMcCowan SIDD, I WANT THAT LINK 😂😂",0,1,0,0
632328403442659328,2015-08-14 23:10:14,@CaitlynMcCowan I shall have to get the popcorn ready 😂😂,0,1,0,0
632326641340039168,2015-08-14 23:03:14,@CaitlynMcCowan 😂 I'll ask him for the link and I'll send you my opinion tmrw! 😆,0,0,0,0
632325798637252609,2015-08-14 22:59:53,@CaitlynMcCowan i think I'll go on a hunt looking for these tomorrow 😋😂,0,0,0,0
632283708666609664,2015-08-14 20:12:38,"RT @InternallyIost: How to murder someone:

Tell them you love them and never talk to them again.",5153,0,0,0
632283175490818048,2015-08-14 20:10:30,RT @uneventfuI: did this summer even happen,117,0,0,0
632246495274774528,2015-08-14 17:44:45,RT @Hollyoaks: #SixWeeksOfSummer continues right now on Channel 4!,20,0,0,0
632245934383071232,2015-08-14 17:42:31,RT @_talsxo: All I want is a peng peng body and a peng peng face😔,2,0,0,0
632245529519476737,2015-08-14 17:40:55,🙌 Getting prep for uni is so damn exciting  👜💄👗📚📝,1,1,0,0
632245137964429313,2015-08-14 17:39:22,RT @rachelmilne241: @_Alexithymia_x can't believe it's happening! It's going to be a great experience 😊,1,0,0,0
632231487451070464,2015-08-14 16:45:07,I know 3 people who are celebrating their birthday today 🎉 ah; Bless. Small world 😋,0,1,0,0
632230871060361216,2015-08-14 16:42:40,Oops; too late 🙊😆 https://t.co/aUqoMsPecv,0,0,0,1
632223788151767040,2015-08-14 16:14:31,Me and @rachelmilne241 are talking about Napier university and how excited we are.. It's starting to sink in now 📚 🙊,1,1,0,0
632195407792238592,2015-08-14 14:21:45,RT @DoItLikeMtrench: It's weird to think that without these dorks I wouldn't have met all of you. Idk know what I would do without you all …,4,0,0,0
632181809179181056,2015-08-14 13:27:43,@DoItLikeMtrench @IfeellikeMT the pineapple-  (nickname..) 😂 it made me think of you 😋,0,0,0,0
632181269560954880,2015-08-14 13:25:34,@DoItLikeMtrench is that you? 😂😂 https://t.co/u9ctX80HnP,1,0,0,1
632156763362623488,2015-08-14 11:48:11,RT @RealMaaviPoet: I am so fucking done,26,0,0,0
632156255948304384,2015-08-14 11:46:10,RT @Daniel407_: does it really get better? or do we just get used to it?,3791,0,0,0
632156228794322944,2015-08-14 11:46:04,Happy Pakistan Independence Day!! 🎉 It made it to snapchat; wooo 🙌🎆,0,4,0,0
632022472817274880,2015-08-14 02:54:34,RT @_anxx1: those feelings that just never go away no matter what 😭.,1,0,0,0
632021976530440193,2015-08-14 02:52:36,Sometimes i just want people to realise that I'm not really ok .. But they don't.,0,0,0,0
632021605317779456,2015-08-14 02:51:07,RT @SincerelyTumblr: why do i already feel behind in school when school hasnt even started,3997,0,0,0
632021098595532800,2015-08-14 02:49:06,RT @mtrxnch: I just need every one of you to know how important it is to be there for your friends when they need you.,10,0,0,0
632020750183067649,2015-08-14 02:47:43,"RT @ItsTayWinters: When I get mad at someone... I get silent as fuck..
Cause if I speak my mind.. Shit gonna get hella real!!✋🏼💯😒",12,0,0,0
631969613509709824,2015-08-13 23:24:31,@somnystars 🙌 YAAAY 👑 HAVE FUN! 💚💘,0,1,0,0
631969141512097792,2015-08-13 23:22:39,RT @RealMaaviPoet: Im tired of being tired,37,0,0,0
631969087925653509,2015-08-13 23:22:26,@somnystars I REALLY HOPE YOU HAVE THE MOST AMAZING DAY! LOTS OF LOVE 🎉😘😘🎁🎁 STAY SAFE; EAT CAKE 😋😂 🎂,1,1,0,0
631968500454719488,2015-08-13 23:20:06,"🎆 JESS JESS JESSSSSS! 🎉 IT IS JUST PAST 12AM HERE AND ITS YOUR BDAY; SO ..EH, HAPPY BIRTHDAAAYYYYY 💚 @somnystars",1,2,0,0
631920179979665410,2015-08-13 20:08:06,RT @ayeeblunt: s/o to the guys that only have their eyes on one girl,4918,0,0,0
631920023431454720,2015-08-13 20:07:28,RT @DoItLikeMtrench: Aksa is spamming me. Bae I feel the love,1,0,0,0
631919958851719168,2015-08-13 20:07:13,@DoItLikeMtrench I'm loving it;🙊keep at it 😂👌 💘,1,1,0,0
631919488607342596,2015-08-13 20:05:21,"@DoItLikeMtrench your tweets though 😆 (i totally agree with every single one, ha!) #sorrynotsorry 💚",1,1,0,0
631919259489292288,2015-08-13 20:04:26,"RT @DoItLikeMtrench: And I know your thinking oh my gosh. ""she's so boring. Not drinking""  stfu bitch I'm hilarious I don't need drink to h…",1,0,0,0
631918791706939392,2015-08-13 20:02:35,RT @Abbiepage98: Who fuck she thinks she is??? http://t.co/V2rq7Wqy44,2,0,1,0
631918537423093760,2015-08-13 20:01:34,I think @mtrench should wish my bae @somnystars a happy birthdaaaaay for tmrw! She loves you 😋😘,2,3,0,0
631918174162821120,2015-08-13 20:00:07,RT @DoItLikeMtrench: If you think that by getting drunk every weekend is cool. Then you need to re evaluate your life,2,0,0,0
631571315292536833,2015-08-12 21:01:50,F SAKE. WHAT IS WRONG WITH ME 😥,0,0,0,0
631570379878858752,2015-08-12 20:58:07,RT @DoItLikeMtrench: Here's to the Zeros going gold has gotten me excited for Astoria 💖💖💖 http://t.co/fI6OCnjSSF,4,0,1,0
631570057273942018,2015-08-12 20:56:50,I wonder what it feels like to not be broken or messed up.. 💔,0,0,0,0
631569891645095936,2015-08-12 20:56:10,My thoughts kill me more than anything ever could.,0,0,0,0
631569683725086720,2015-08-12 20:55:21,Something is fucking bugging me and i want to scream and shout but nothing is coming out 😢,0,0,0,0
631538125760786432,2015-08-12 18:49:57,Tagged by baes; @somnystars &amp; @JoshRamsaysgirl *sorry if you have already been tagged* Also; you don't have to do it http://t.co/cPeG4BMKqk,3,4,1,0
631532360593489920,2015-08-12 18:27:02,RT @JoshRamsaysgirl: Tagged by @trenchtramp :)) http://t.co/QOdG1CH99U,3,0,1,0
631432453358546948,2015-08-12 11:50:02,RT @corianneb95: The sun is finally shinning 👌🏻😍☀️,1,0,0,0
631432432819007488,2015-08-12 11:49:58,RT @divatulips: You are doing life wrong if you just use the future to escape the present.,87,0,0,0
631394179885703169,2015-08-12 09:17:57,RT @snow13MT: @_Alexithymia_x ur not broken damaged stupid UGLY(tf no) or forgotten please don't think that talk to me but u don't,1,0,0,0
631394102106402816,2015-08-12 09:17:39,"@snow13MT WHAA 🙊🙈 HAHA, YOU'RE JUST TOO NICE",0,0,0,0
631393996586262528,2015-08-12 09:17:14,@DoItLikeMtrench have fun driving 👼 be safe 😆,0,0,0,0
631381217426976768,2015-08-12 08:26:27,"Lost, broken, hurt, damaged, stupid, ugly, sad and forgotten... then theres so many other emotions but I don't even know what i don't know",0,0,0,0
631379799500554244,2015-08-12 08:20:49,"RT @skinnyanorexic: What are you good at?

Being fat.

And add being a failure and dissapointment to that too.",104,0,0,0
631379168501071872,2015-08-12 08:18:18,ANNIIIII 🙈 I LOVE YOU 💘 https://t.co/BpvAC745hO,0,0,0,1
631378067550793728,2015-08-12 08:13:56,"@snow13MT awhh, don't apologize; it just means i care 💚",0,0,0,0
631376858223890436,2015-08-12 08:09:08,RT @DoItLikeMtrench: Clarissa is a lazy shit. Jess swallowed toothpaste and a creep hit on Nevada. This chat is wild,4,0,0,0
631375989247995904,2015-08-12 08:05:40,@snow13MT i love you!! And I'm glad i did  something to help you (even if it wasn't much) 💘,0,0,0,0
631375798377807872,2015-08-12 08:04:55,@snow13MT I'd always be here and you mean alot to me! I was so worried 💚,0,0,0,0
